Sign_Up_Date,User_ID,Transactions,Expenses,Sales,Cash Flow,Payroll,Time,Reports,Taxes,Mileage,Accounting,My_Accountant,Apps,Live_Bookkeeping,Transactions_Usage,Expenses_Usage,Sales_Usage,CashFlow_Usage,Payroll_Usage,Time_Usage,Reports_Usage,Taxes_Usage,Mileage_Usage,Accounting_Usage,My_Accountant_Usage,Apps_Usage,Live_Bookkeeping_Usage,Plan_Type_Usage,Session_Length,Susbcribed,days,Payroll_Employees 
9/5/19,6619,1,1,0,0,1,0,0,1,0,0,0,0,0,1498,1393,516,119,1891,1237,412,1955,1003,1948,426,1638,1301,2,3386,0,-87,0
12/4/19,8293,0,0,1,0,1,1,1,0,0,0,0,1,1,1485,921,1085,855,877,938,570,2730,290,546,211,665,1694,1,433,0,3,0
3/27/20,9028,0,0,0,0,0,1,1,1,0,1,0,0,1,1625,1314,513,595,1447,976,1734,982,1920,2055,1149,1523,1632,1,7246,1,117,14
7/1/19,7756,1,1,1,1,0,1,1,0,0,0,0,1,0,1588,486,833,72,1658,1620,1877,2890,414,2400,671,1707,260,3,9790,0,-153,9
10/19/19,3873,0,1,1,1,1,0,0,0,0,1,0,1,1,376,255,892,1714,703,1849,1924,862,1399,2569,737,1881,1510,1,4033,0,-43,6
7/15/19,2460,0,0,1,1,0,0,1,1,0,0,0,1,1,1379,1674,1321,1827,2527,198,1623,3425,993,624,53,1300,1492,3,3939,1,-139,9
11/22/19,9100,1,1,0,1,0,0,1,0,1,1,1,1,0,1798,847,890,1195,2816,1881,1360,1652,513,868,1269,262,369,3,1535,0,-9,0
4/3/20,2042,1,1,0,0,0,0,1,0,0,0,0,1,1,679,1058,718,1063,730,817,504,2560,45,1427,249,416,316,2,3394,0,124,3
8/2/19,5340,0,1,0,0,1,0,1,0,0,1,1,1,1,1904,11,462,621,2633,870,1616,1327,1690,2008,1243,1213,1120,3,11881,0,-121,14
4/15/20,3675,0,0,1,0,0,1,0,0,1,0,0,0,1,29,1791,98,1345,2416,1051,1781,1676,1207,706,823,1410,1964,1,2182,0,136,14
2/4/20,2935,0,1,1,1,1,1,1,0,1,1,1,1,1,878,749,1229,582,610,133,849,2368,1855,2721,1932,1947,1885,2,3332,1,65,14
3/25/20,5619,1,1,1,0,1,0,1,0,1,0,1,0,0,625,1040,12,1063,1771,1714,1705,2852,957,1309,16,1541,630,3,6919,1,115,10
1/20/20,1714,1,0,1,1,0,0,0,1,0,1,1,1,1,309,61,917,675,2568,423,727,2150,953,787,192,1801,613,1,3430,0,50,0
8/9/19,3376,0,0,0,1,0,1,1,0,0,0,1,0,0,965,899,1892,111,690,469,1006,676,671,2101,96,1246,40,2,6506,1,-114,13
8/24/19,981,0,1,0,0,0,0,1,0,0,1,0,1,0,1942,590,1225,142,574,411,1807,2711,819,1518,1450,841,711,1,7784,1,-99,9
1/26/20,2186,0,0,1,1,0,1,1,0,0,1,1,0,1,738,1157,124,1947,872,1709,284,1406,331,2746,1763,248,202,2,5523,1,56,5
9/29/19,1815,1,1,1,0,1,0,0,0,1,1,0,1,0,1781,1507,1868,1655,744,684,1634,2929,340,1043,250,1459,1847,1,7694,0,-63,12
4/10/20,5564,1,1,1,0,1,0,0,1,1,1,1,1,1,679,13,1961,1251,2179,1550,721,2693,1718,2786,1059,1332,705,2,3118,1,131,0
2/16/20,8624,1,0,0,1,0,0,1,0,1,0,1,1,0,646,29,1491,1551,783,1230,1477,3647,830,1236,1528,1898,1715,1,2212,1,77,0
3/3/20,2527,0,1,1,1,1,1,0,0,1,1,0,1,0,782,1610,1416,1062,940,481,412,2660,44,2432,139,1986,419,2,502,1,93,0
9/4/19,2635,1,0,0,1,1,0,1,1,1,1,0,0,0,53,1676,802,639,568,525,335,3337,153,1184,316,963,1471,1,5483,0,-88,2
7/4/19,7772,1,0,1,0,1,1,0,1,1,0,1,1,0,1584,718,1466,609,1218,804,1723,766,1159,1794,1608,532,572,2,1949,0,-150,0
4/29/20,8357,0,1,0,0,1,1,0,1,0,0,0,1,1,811,1270,313,1587,1126,299,483,1691,653,1552,1637,499,1805,2,8283,0,150,6
4/17/20,1098,0,0,0,1,1,1,0,0,1,1,1,0,1,1412,1318,123,361,2612,241,1201,2232,1131,2138,1053,1478,1718,1,6998,1,138,12
6/14/19,7391,1,1,0,1,0,1,1,1,1,1,1,1,1,960,1211,554,417,2885,366,1055,2452,2000,1668,821,189,1893,3,2988,0,-170,0
5/17/20,3582,1,1,1,0,1,1,1,1,0,0,1,0,1,336,1137,674,228,1627,1374,776,2269,867,914,719,262,76,3,5906,1,168,14
5/9/20,1604,1,0,1,0,0,0,0,1,1,0,0,0,0,687,201,1298,130,1203,727,1852,1818,1691,1156,1433,1502,1361,2,9528,0,160,13
11/5/19,272,1,0,1,1,0,0,1,0,1,1,1,0,0,543,84,159,1864,1534,1709,499,2222,847,1380,1569,1692,1130,2,1900,0,-26,0
4/20/20,9038,1,0,1,1,1,1,0,1,1,0,0,0,1,37,1082,845,438,578,48,980,1069,1090,1494,719,1301,910,3,5921,1,141,4
2/25/20,7273,0,0,1,1,0,1,1,0,1,1,0,0,0,1266,1867,618,1239,1270,802,780,2911,1689,1682,1466,923,502,1,4839,1,86,0
2/2/20,2619,0,0,0,0,1,0,1,1,0,0,0,1,1,204,815,1838,1012,2995,766,1698,2755,967,1632,1115,1669,1205,1,2620,1,63,0
5/8/20,1097,0,1,0,0,1,0,1,0,1,1,0,0,0,207,1996,377,1475,1779,1415,1324,3118,1282,1738,1410,212,46,1,4394,0,159,0
3/15/20,820,1,1,1,1,0,1,1,1,1,1,0,0,1,987,342,1823,788,1556,1394,1557,1012,519,549,713,696,516,3,2350,1,105,0
12/11/19,9996,0,0,0,1,0,1,1,1,0,1,0,1,0,1184,832,973,900,2365,1135,664,2800,373,1904,1449,300,610,3,4506,0,10,0
3/28/20,2402,1,0,0,1,0,1,0,0,0,1,0,0,0,11,128,594,1429,627,1824,1206,1579,1571,2151,1752,485,1541,1,1406,0,118,0
5/21/20,4003,0,0,0,0,1,1,0,1,1,1,0,0,1,194,1576,944,64,1101,1686,1687,2956,198,708,1920,1703,635,3,2292,0,172,2
12/24/19,2968,0,1,1,1,0,1,0,1,0,1,0,1,0,130,1256,124,1784,2945,164,314,3405,1076,502,328,690,1325,1,2662,1,23,0
12/29/19,3028,1,0,1,1,0,1,0,1,0,1,1,0,1,442,40,234,1592,622,1360,1558,2099,1613,2422,238,1848,1749,1,2746,0,28,3
5/10/20,7004,1,1,0,1,0,0,1,0,0,0,1,0,1,1362,912,1547,1054,1331,1730,397,601,268,2749,1065,30,1799,2,2235,1,161,2
12/16/19,6798,1,0,1,1,0,0,0,0,1,0,0,0,1,22,600,952,1275,1480,542,750,2262,1908,2150,1179,1855,1577,1,2012,1,15,0
6/5/19,6244,0,1,1,0,1,0,0,1,0,0,1,0,1,480,482,1977,1329,1228,1747,901,2483,1864,961,435,955,1735,2,4634,0,-179,3
5/31/20,6083,1,0,0,1,1,0,0,0,0,0,0,0,1,662,599,949,311,2586,617,203,2542,1968,2542,837,505,1366,1,5948,1,182,14
9/1/19,9280,1,0,0,1,1,0,0,1,1,1,0,0,1,1752,868,467,257,1437,1276,1713,3650,770,1567,1866,1407,81,2,1756,0,-91,0
9/17/19,1452,1,1,1,1,0,1,0,0,0,1,0,0,0,1872,405,1053,256,401,1104,138,1971,741,919,1201,773,452,1,3674,1,-75,0
7/3/19,5888,1,1,0,1,1,1,1,0,1,0,0,0,0,491,792,113,1877,2539,1621,641,2159,1785,796,378,1744,1985,1,2151,0,-151,0
10/23/19,5481,1,0,1,0,1,0,0,1,1,1,1,1,0,1645,32,866,1912,707,501,252,2896,430,2461,224,150,1584,2,3795,0,-39,0
8/15/19,6920,0,0,1,0,0,0,1,0,0,0,1,1,1,1222,1109,1579,757,2839,34,408,2869,1816,2566,134,1469,1112,2,4291,1,-108,0
7/7/19,1031,0,0,1,1,0,0,1,0,1,1,1,1,0,849,800,1689,1081,2816,559,101,1941,1075,1619,1237,1605,271,3,2274,0,-147,0
2/18/20,8721,0,1,1,1,0,0,1,1,1,0,1,1,1,1007,1739,92,1772,904,985,1332,871,364,995,1877,1779,1148,1,3444,0,79,0
11/3/19,6542,1,1,0,0,1,1,1,1,1,1,0,1,0,189,537,134,1049,2706,575,709,3195,1850,649,392,1966,545,2,2406,1,-28,3
1/28/20,3110,1,0,1,0,0,1,1,1,0,0,0,0,1,1941,1455,1063,1675,2861,358,1690,1179,827,1395,471,1581,1781,2,3513,1,58,0
3/23/20,8429,0,0,0,1,0,0,1,1,1,0,0,0,1,1161,851,1265,1255,1712,492,1544,995,1510,1337,748,1442,1715,3,2792,0,113,0
10/19/19,9099,1,1,1,0,1,0,0,1,1,1,0,1,1,1769,1997,1331,1851,2831,1911,1038,1540,1266,2061,744,1208,425,2,2048,0,-43,0
6/16/19,462,0,1,1,0,1,1,0,1,1,1,0,1,0,1907,1725,1863,396,846,1613,19,1106,1085,2047,892,575,271,2,3674,1,-168,3
10/8/19,7120,0,0,0,1,0,1,1,0,1,1,1,0,0,629,1460,428,945,1723,1532,1160,798,888,919,1846,1202,1051,3,3711,0,-54,0
12/12/19,2978,1,1,0,1,0,1,0,1,0,0,0,1,1,1204,853,447,421,1290,625,1616,919,245,781,1937,93,1342,1,7814,1,11,8
4/6/20,8725,1,0,0,1,0,1,1,0,0,0,1,0,1,438,363,656,1082,2790,1566,334,2893,309,2608,644,469,1479,2,5007,0,127,1
2/24/20,6305,1,0,0,0,1,0,1,0,0,0,0,0,0,1838,163,222,1964,1258,1443,777,1076,1018,1302,940,939,264,2,1146,1,85,5
12/13/19,9673,0,1,0,0,1,0,1,0,1,0,1,1,0,1633,1926,1261,1224,937,479,714,3514,1034,1556,1315,532,1156,2,867,1,12,0
3/15/20,6059,0,1,1,0,0,1,1,0,1,1,0,1,1,729,151,572,553,2075,938,1551,2458,44,351,831,743,1516,3,4932,0,105,0
4/3/20,8330,1,1,1,1,0,1,0,1,1,0,1,1,1,423,1699,593,1112,1332,1839,1454,857,1114,2011,1915,712,797,1,3977,1,124,0
4/4/20,8440,1,1,0,1,0,1,1,0,0,1,0,0,0,88,1972,341,858,2153,1045,1712,3689,49,823,108,1864,1169,2,4152,1,125,0
1/21/20,3306,0,0,0,1,0,0,0,0,0,1,0,1,0,1468,112,631,1123,1712,696,33,1779,1873,547,776,1213,1296,2,11725,1,51,10
5/5/20,6781,0,0,0,0,1,0,0,1,0,0,1,0,0,1781,804,747,1997,2225,358,66,2977,548,1131,1274,1010,1968,1,4181,1,156,0
10/15/19,7607,1,0,1,0,0,1,1,1,0,0,0,0,0,1672,1630,253,638,948,27,1687,3250,21,1283,764,1859,998,2,5103,1,-47,13
1/1/20,6964,0,0,1,0,0,1,1,1,1,1,0,1,1,417,1893,548,1804,1100,534,554,2342,1374,2134,1744,246,697,1,6704,1,31,9
12/16/19,448,1,1,0,1,1,1,0,0,0,1,1,1,1,1918,695,733,1274,2242,1072,348,869,1208,832,1738,1200,1300,2,3039,1,15,0
4/15/20,8024,1,0,0,0,1,0,1,0,0,0,1,0,0,1190,1631,1485,1736,719,1653,1414,1736,561,1372,180,1337,270,1,1187,0,136,0
7/29/19,6449,0,0,0,1,1,0,1,0,0,1,1,1,1,275,670,378,662,1165,269,1479,934,332,990,160,781,1060,1,7467,0,-125,12
7/7/19,9629,0,1,1,0,1,1,0,0,1,0,0,0,1,550,294,818,392,899,778,55,2155,924,1289,402,555,684,1,1031,0,-147,0
11/23/19,3257,1,1,1,0,0,1,0,1,1,0,1,0,0,338,1407,601,185,2229,829,1712,1955,664,2155,1347,1381,556,1,5042,1,-8,1
3/21/20,6430,1,1,0,0,0,0,1,1,1,0,0,1,1,1961,1777,1178,1383,602,763,558,2749,925,719,1894,1046,1350,2,3842,0,111,4
9/12/19,8531,1,1,0,1,0,0,0,0,1,0,0,0,0,298,453,574,909,2396,866,1707,841,265,1806,609,10,669,1,992,1,-80,14
11/16/19,7116,0,0,1,0,1,0,0,1,1,1,1,1,0,860,1988,641,1781,950,1866,1845,1715,1159,2755,990,1469,753,3,3273,1,-15,4
1/6/20,1805,1,1,0,1,0,1,0,0,0,0,0,0,1,1918,1250,869,1674,2338,207,474,3604,1218,2376,962,845,759,2,647,1,36,0
1/21/20,94,1,1,1,0,0,0,0,0,0,1,0,1,1,994,316,873,90,1131,755,439,2470,1209,496,700,1345,1831,3,11151,0,51,7
2/25/20,9971,0,1,0,0,0,1,0,1,0,0,0,0,0,1881,70,1385,901,1863,792,1361,2826,263,798,1315,1264,942,3,5676,1,86,4
9/28/19,8574,0,1,1,0,0,0,0,0,1,1,0,1,1,136,26,22,611,2698,1622,180,877,1977,1290,1542,982,645,1,2004,1,-64,14
1/18/20,3683,1,0,1,1,0,1,0,0,0,1,1,1,0,1658,1136,626,1126,935,1579,1875,3579,314,2018,231,1978,900,2,9428,1,48,10
11/30/19,1794,0,0,0,1,0,0,1,0,1,1,1,0,1,993,1430,1608,1945,2881,1327,578,1348,1663,1376,1884,196,551,2,809,0,-1,0
6/27/19,6709,1,0,0,1,1,1,0,0,1,0,1,0,0,308,930,460,278,2886,138,1698,1390,446,1789,1252,1146,883,2,5603,1,-157,4
11/7/19,7772,1,1,0,1,1,0,1,1,1,0,0,1,1,579,1421,1490,1502,1264,367,674,1071,486,1043,1938,568,788,3,1886,0,-24,14
8/23/19,6880,0,1,1,1,0,0,1,1,1,1,1,0,1,1233,549,1645,1533,1027,447,493,3401,1156,1717,924,420,1017,1,1096,1,-100,14
9/21/19,308,1,0,0,1,1,1,1,0,0,0,1,0,0,1666,1086,1048,1439,1403,622,1114,3300,1030,1130,632,1799,1170,1,3812,1,-71,13
10/5/19,1337,0,1,1,1,1,0,1,1,0,0,1,0,0,1015,69,282,1040,1679,1453,1192,1499,1480,692,1907,1568,185,1,630,1,-57,0
2/8/20,6739,1,1,0,1,1,0,0,1,0,1,0,1,0,1003,1040,1290,1748,1255,845,1810,1416,137,1406,1076,241,382,3,798,0,69,0
9/6/19,8070,1,1,1,0,1,1,0,1,0,1,0,0,0,30,1954,246,1232,2450,1619,867,1374,1383,1659,1127,1595,1339,2,6876,0,-86,3
8/13/19,3769,0,1,1,1,1,0,1,0,1,1,0,0,1,775,158,1079,288,1282,683,1627,2028,297,1985,930,626,1311,2,5561,0,-110,13
11/6/19,899,1,0,0,0,0,1,0,0,0,1,1,1,0,1886,1144,675,86,1414,1913,477,2960,1834,1271,766,896,1831,2,10100,1,-25,14
5/17/20,2478,1,0,1,0,0,0,0,0,1,0,0,0,0,66,1818,1246,428,636,1755,1211,2836,1421,574,1010,558,155,2,4414,0,168,6
7/8/19,9845,0,0,1,0,0,1,1,1,0,0,1,0,0,212,1881,268,1852,512,139,315,3201,1482,1399,97,1798,1809,1,2436,1,-146,0
1/21/20,1218,1,0,1,0,0,1,1,1,1,1,1,0,0,1941,1869,1424,1730,2803,1592,1236,1795,1697,1810,1684,502,162,2,727,1,51,0
2/20/20,204,1,0,0,0,0,1,0,1,0,1,1,1,1,1044,314,737,1569,1897,1894,1347,3162,101,987,1286,38,612,2,7848,1,81,12
2/25/20,9135,0,0,0,0,0,0,1,0,0,0,0,0,0,765,1633,1882,472,1623,230,1538,1386,94,1521,1904,223,453,3,9072,0,86,9
11/8/19,6493,0,0,0,1,1,0,1,1,1,0,0,1,1,158,200,1401,483,2600,1484,102,2442,1518,2355,1817,998,377,1,6317,0,-23,14
9/2/19,9567,0,0,1,0,1,0,0,1,0,0,1,1,0,201,1552,1077,350,559,546,1973,3641,1141,721,1767,193,1794,2,3392,1,-90,0
4/17/20,3764,0,1,1,0,1,0,0,1,0,1,0,0,1,1979,1463,1406,1245,1505,557,833,891,963,2317,1920,1772,1403,3,1900,0,138,0
8/6/19,1405,1,1,1,1,0,0,1,1,0,1,1,0,0,1687,1000,1103,1853,883,1931,1803,3557,1166,1108,155,423,744,2,4677,0,-117,12
2/20/20,1849,1,1,1,1,0,1,0,1,1,1,1,0,0,1941,604,1833,214,465,1934,996,1140,1018,2035,1352,1206,1706,3,2282,0,81,3
8/7/19,1436,0,1,0,1,1,0,1,0,1,1,1,1,0,981,1093,1025,1056,2960,1364,475,2446,1353,2060,1746,1768,456,2,3492,1,-116,0
1/21/20,9057,0,0,1,0,0,1,1,1,0,1,0,0,0,1529,190,50,1735,2136,1141,35,915,1524,698,1408,1805,608,3,1957,0,51,9
8/5/19,110,0,0,0,0,1,0,0,0,0,0,1,0,1,1134,1318,334,189,3133,1897,1037,3260,178,507,1506,1041,1828,2,4132,0,-118,5
6/2/19,9011,0,0,0,0,1,0,0,1,0,1,1,0,0,371,1325,332,1472,1577,1156,678,3122,1267,1206,1982,966,554,3,1705,1,-182,0
6/26/19,82,1,0,0,0,0,1,0,0,0,0,0,0,1,622,1932,1091,1944,486,1685,154,3104,674,755,964,1846,780,1,2908,1,-158,0
10/12/19,9826,0,1,1,1,1,0,0,1,1,1,1,0,1,436,1735,198,1674,1796,874,491,1904,1784,2355,1353,848,322,3,4926,1,-50,0
12/26/19,8966,0,1,1,0,0,1,1,0,1,1,1,1,1,1572,804,841,1112,3119,936,1094,2557,153,1498,1164,1535,875,3,4973,1,25,0
7/25/19,2503,0,1,1,1,1,1,1,0,0,1,0,1,0,502,1231,1976,703,1715,1270,771,2257,742,1928,384,1524,1672,2,2059,1,-129,3
5/13/20,6098,1,0,0,0,0,1,0,0,0,0,1,0,0,994,506,605,57,1610,509,477,2798,1360,2119,200,823,1457,1,4726,1,164,0
3/21/20,4417,1,1,1,0,1,0,0,0,1,1,1,0,1,980,698,1366,1128,925,1764,1567,3134,1043,1233,115,1698,1208,1,3628,0,111,0
3/6/20,9225,0,0,1,1,0,1,0,1,0,0,0,0,0,1326,113,1472,550,1416,855,1351,2824,576,1292,87,1151,1437,2,536,1,96,0
6/5/19,2129,1,1,0,1,0,1,0,0,1,1,1,0,0,321,650,1978,723,1553,2,425,3126,579,2016,904,1695,1862,2,4769,1,-179,0
2/17/20,5815,1,1,1,1,0,0,0,0,1,1,1,1,0,539,1807,720,192,2691,1777,1955,2098,338,1090,1047,579,16,1,4587,0,78,3
4/2/20,5069,1,0,1,1,1,1,0,0,0,0,1,0,1,1413,1216,1678,1459,3098,1813,657,2560,464,1858,1777,615,859,3,506,1,123,0
5/29/20,8734,1,1,1,0,0,1,1,1,0,1,0,0,0,2,1443,12,149,2913,611,520,843,64,640,1871,1079,1657,3,10966,1,180,14
2/16/20,9026,1,1,1,0,1,1,1,0,1,1,0,0,0,1316,1482,1120,497,610,1260,510,1983,117,1484,1961,1519,1970,1,1456,1,77,0
6/15/19,4567,0,0,0,0,0,0,0,0,0,0,0,1,0,941,1291,274,943,2720,1168,1599,1336,1715,1545,205,141,416,1,6592,1,-169,2
5/17/20,3117,1,1,1,1,0,0,1,1,1,0,0,1,1,1031,740,1969,335,2238,1974,511,2052,267,2053,29,623,1712,2,6083,0,168,2
10/9/19,379,0,1,0,1,1,0,0,1,0,1,0,0,0,1572,295,1447,263,1623,1013,1563,3001,1384,2586,288,353,776,2,3208,1,-53,1
4/17/20,1182,1,1,1,1,0,0,0,1,1,1,0,0,0,175,240,948,958,1738,281,1840,2125,712,1756,1406,1673,1287,3,5926,1,138,13
9/11/19,8212,0,1,0,0,1,0,1,0,0,0,1,1,1,801,570,1738,884,1759,1935,848,2997,1544,1439,1048,490,1008,3,2683,1,-81,4
9/3/19,6173,1,0,1,1,0,1,0,1,0,0,0,1,1,122,483,41,640,2827,1669,447,955,1887,1426,470,1745,1193,1,2282,1,-89,0
11/1/19,4283,0,1,0,1,1,1,1,0,1,1,1,1,1,1881,406,1500,912,485,350,156,1716,79,350,1019,959,94,2,4823,1,-30,13
4/27/20,7046,1,1,1,0,0,1,1,1,1,0,0,0,1,405,1958,124,357,1443,1839,346,2273,1886,1618,1085,1777,994,1,3268,1,148,0
11/18/19,8469,0,1,0,0,0,0,1,1,1,1,0,0,0,1873,894,1576,1949,2724,900,433,3592,543,622,1383,232,138,2,4211,1,-13,13
6/7/19,8899,1,0,1,1,0,1,0,0,1,1,0,0,1,1061,622,1757,1836,2638,1421,1751,2575,808,1595,872,801,483,3,4088,0,-177,13
8/11/19,307,1,1,1,0,0,0,1,1,1,1,1,1,0,1182,1510,970,1504,2077,1902,1874,2456,628,1642,679,1580,1216,1,1447,1,-112,0
5/6/20,5069,1,0,1,1,1,1,0,1,0,1,1,0,1,1593,369,1038,473,574,1821,396,1496,1924,453,1146,1307,1047,2,3850,0,157,4
7/26/19,1921,0,0,1,1,0,0,1,0,0,0,0,1,0,1871,1263,102,264,638,1975,1896,1506,484,1615,1383,764,1760,3,4242,0,-128,10
11/10/19,3911,0,0,1,0,0,0,0,1,1,0,0,0,0,20,1775,439,465,730,1467,1627,3533,1362,2588,1858,1313,1135,1,3034,1,-21,0
8/9/19,8087,0,1,0,1,0,0,1,1,1,0,1,0,1,557,210,555,182,1455,1132,643,2723,340,898,539,1369,673,2,3752,0,-114,0
8/11/19,8032,1,1,0,1,1,1,0,1,0,0,0,0,1,1524,662,1570,1294,422,620,1276,2077,993,888,1604,1087,326,3,1080,1,-112,1
2/24/20,473,1,0,1,1,1,0,0,1,0,1,0,0,1,1652,1347,417,618,2775,326,1525,1469,1173,2681,1987,397,367,3,5300,1,85,8
2/16/20,1348,0,0,0,1,0,0,0,1,1,1,0,1,1,860,1057,1940,1245,2003,749,569,2186,1642,1142,1267,971,699,2,10535,0,77,12
7/11/19,1737,0,1,0,0,0,1,0,1,1,0,0,0,1,114,849,101,1297,1084,744,1494,3084,1921,1816,56,1974,1714,3,1063,1,-143,0
6/8/19,1296,1,1,1,0,0,0,1,1,1,0,0,0,0,1020,170,1834,1440,817,80,967,2511,1223,772,1850,62,616,2,7399,1,-176,4
5/9/20,2583,1,1,1,1,1,1,1,1,0,0,0,1,1,1177,1218,1152,74,3072,773,1267,2167,1190,1896,120,1710,1439,1,3007,0,160,1
5/23/20,6086,0,0,0,0,0,0,1,1,1,1,0,0,1,3,31,959,77,2419,372,1319,1041,1807,2236,1522,1025,406,2,910,1,174,2
1/30/20,1598,1,0,1,1,0,0,0,0,0,1,1,1,0,1908,1252,491,744,492,455,807,2952,1424,761,1123,1837,1007,1,4122,0,60,0
4/9/20,4585,1,0,0,1,0,0,0,1,1,0,1,0,1,1042,690,1827,1941,2207,1245,167,3086,954,2259,683,793,1803,2,3286,1,130,4
12/26/19,4725,0,1,1,0,0,1,0,0,0,1,1,1,0,465,203,1927,913,518,1307,353,2177,1693,2436,1437,1142,285,1,3297,1,25,0
9/30/19,7471,0,1,1,0,0,0,1,0,1,1,0,0,0,547,221,1246,1541,1721,772,603,2620,1115,1904,938,1588,1800,3,4644,0,-62,0
3/1/20,3495,0,1,0,0,0,1,0,0,1,0,0,1,1,1099,104,186,1609,2130,1113,505,933,1712,2616,232,1812,292,1,381,1,91,0
7/27/19,2815,1,1,1,1,0,0,1,0,1,0,1,0,0,943,304,1937,1500,2420,1129,1884,2564,1339,532,566,976,641,2,5708,0,-127,5
9/19/19,9422,1,1,1,1,1,0,1,0,0,1,0,1,1,1275,912,669,1196,3191,820,834,620,1657,967,54,58,1756,2,2544,1,-73,0
2/26/20,955,1,0,0,1,0,1,0,1,1,1,1,1,0,784,1511,399,43,2187,852,1203,3365,179,2353,1872,1523,716,2,287,1,87,0
5/22/20,5580,1,0,0,0,0,1,0,0,0,0,1,1,0,975,585,1301,775,2317,1664,799,1510,36,1788,1601,193,1144,1,731,0,173,0
1/8/20,3011,0,1,1,0,1,0,1,0,0,0,1,0,0,1591,1787,461,1481,1458,150,635,2484,679,1130,1214,91,709,2,146,0,38,0
4/6/20,4900,0,0,1,0,0,1,0,0,0,0,0,1,0,737,420,777,539,2683,717,107,3360,395,873,33,1754,1500,2,5504,1,127,12
5/5/20,6397,1,0,1,1,1,1,0,0,1,0,0,1,1,1297,1373,606,1374,1194,60,475,3221,1640,1892,1153,1987,173,3,475,0,156,0
4/12/20,8534,1,1,1,1,0,1,1,1,1,0,1,0,0,1861,1236,1491,690,1417,125,1277,926,345,772,171,306,575,3,10369,0,133,7
12/25/19,5375,0,1,1,0,0,0,0,1,0,1,1,1,0,1223,108,988,1818,644,897,1314,3400,1312,1689,1200,197,638,3,3059,1,24,3
2/21/20,454,1,1,0,0,0,0,0,1,1,0,0,0,1,1870,758,1055,541,1494,243,356,1562,1046,2567,503,1583,1084,2,3409,1,82,0
6/24/19,5280,1,0,1,0,0,1,1,0,1,1,1,1,0,1236,764,851,999,2145,1935,629,2772,1965,1415,23,1550,308,2,1686,1,-160,0
4/13/20,9352,1,1,0,1,0,0,0,1,1,0,0,0,0,118,954,753,708,507,1004,1695,3051,1324,600,512,1999,185,3,2771,1,134,0
4/14/20,7082,1,1,1,0,1,0,0,1,0,1,1,0,0,1678,1274,1153,914,2140,1106,467,3234,854,2187,407,564,332,2,808,1,135,0
10/3/19,6602,1,1,1,1,0,0,0,0,1,1,1,1,1,1400,672,745,1314,2907,726,1518,817,357,1917,1887,1492,1109,3,1353,0,-59,0
12/14/19,4913,1,0,0,0,1,0,0,1,1,1,1,0,1,1900,12,1631,1888,696,944,1725,1731,1190,1707,1824,830,66,1,5402,1,13,3
9/26/19,6180,0,1,1,1,0,0,1,1,1,0,1,0,1,936,1142,1793,1695,1746,1894,1362,1552,1263,1610,1075,1198,1728,3,3103,0,-66,0
12/20/19,1393,1,0,1,0,1,1,0,1,0,1,1,1,1,986,94,896,1781,2424,411,626,3007,1860,1680,611,857,1356,2,1929,0,19,0
6/24/19,7684,0,0,0,1,1,1,1,0,1,1,0,0,1,842,931,898,94,855,1818,1628,2156,1812,1818,589,1236,1480,1,4732,0,-160,1
9/7/19,5447,1,0,0,0,0,0,0,0,1,1,1,1,1,522,673,320,1749,1806,1190,1012,810,94,1915,991,1049,1467,1,2901,0,-85,0
5/14/20,1908,0,1,1,0,0,1,1,1,1,0,1,1,1,1290,495,384,310,1359,300,587,2894,1519,2507,276,1904,880,1,3024,1,165,14
5/22/20,441,0,1,1,1,0,0,1,1,0,1,0,1,0,556,110,823,21,1959,1558,1447,3640,997,1871,882,1129,39,3,2610,0,173,0
8/2/19,2882,0,0,0,0,1,0,0,1,1,0,0,1,1,82,1272,1503,560,2668,1926,1609,1087,363,1200,138,1576,1906,3,3317,1,-121,0
7/23/19,3683,1,0,0,0,0,0,0,1,1,0,0,0,1,1446,280,1913,1557,1102,1797,498,3200,586,1634,369,1392,1580,3,10132,0,-131,13
6/9/19,4118,1,0,0,1,1,0,0,0,0,0,1,1,1,190,1218,368,182,2996,145,482,1117,394,1735,498,59,40,2,3039,0,-175,0
3/12/20,8202,0,0,0,0,0,1,0,0,1,0,0,0,1,372,1776,692,1995,594,543,1091,3483,87,1117,442,1108,1191,3,1468,1,102,0
7/31/19,691,1,0,1,0,0,0,0,0,1,1,1,1,0,1719,1454,400,189,1097,273,69,2180,1159,2433,1532,1375,254,2,1537,0,-123,7
10/10/19,9938,0,1,0,0,1,0,0,0,1,0,0,1,1,461,1784,1437,1778,1150,1388,718,2931,863,1178,1853,628,7,3,302,1,-52,0
9/17/19,1244,0,0,1,0,1,0,1,0,1,0,0,1,1,862,1944,1341,1476,639,530,656,1211,626,2369,1119,1360,127,1,1445,0,-75,0
11/21/19,9831,1,0,0,0,0,0,1,0,1,1,0,1,1,100,1957,358,177,1947,1650,716,1655,1852,2110,53,881,672,1,7988,1,-10,8
6/14/19,5712,1,0,1,0,1,0,0,1,1,1,1,1,1,971,202,283,1538,1186,961,669,3163,990,2532,669,1103,1613,3,3434,0,-170,0
8/29/19,3047,0,1,0,0,1,1,1,0,1,1,0,0,0,1926,1780,789,1816,1437,928,1476,1160,20,792,1147,1925,1006,2,3930,0,-94,3
